Review,Place
Thotlakonda beach was lit,Thotlakonda
Lovely Nature Place,Thotlakonda
A Buddhist monastery atop a hill overlooking the Bay that housed about 150 inmates...From 300 BC to 300 AD. Worth a visit with a knowledgeable guide.,Thotlakonda
Thotlakonda is a historical Bhuddhist complex which is located on a hill close to Bheemunipatnam. This place has got more views after the development of beach situated opposite the Thotlakonda. There have been some developments lately such …,Thotlakonda
Loved the place and how it's maintained. No tickets for anything. Great views from the hill and great site for photography. Go early so that you will see lesser crowd,Thotlakonda
The place was undoubtedly amazing. U can see the view of Vizag from here but the only thing need proper maintenance,Thotlakonda
Its family type site. Good walking space. Good natural beauty. Best it's opposite sea beach. Good for photography.,Thotlakonda
Peaceful place and also beautiful view of Bay of Bengal from the location.,Thotlakonda
Peaceful serene place. Takes you back to the time when this must have been in its wholesome glory. …,Thotlakonda
"It is a Buddhist monastery place where people used to stay and kept chanting for years
Historical place",Thotlakonda
Heritage site with Buddhist Ruins n structures. The guide thier has amazing orating skills and he gives intriguing thought on how these structures were used n built,Thotlakonda
It's very beautiful and peaceful place in Vizag city. Very knowledgeable and historical place is this. Many years ago buddhist are learning hear and leaving here. Photo is attached call them just Sthupa,Thotlakonda
"Not worth your time. Areas are marked separately as votive stupa, chief monk's quarter etc but without a few lines describing what they were used for, it isn't that interesting to visit. And especially if you have visited and enjoyed Nalanda in Bihar, you'll feel the need of some explanatory texts here all the more.",Thotlakonda
Nothing much to see. Boring place.,Thotlakonda
"Need to be developed
No amenities at the hill top
No sanitation and landscape works done …",Thotlakonda
Archeological site..Great place to visit on a cool evening. The beach view is excellent from here!!,Thotlakonda
"One of the historical place in Visakhapatnam
Best landscape, awesome beach view.
Now this place is one of the best place for photoshoot, especially for wedding photoshoot, beautiful location, it's atract especially youth,",Thotlakonda
One of the best view in Visakhapatnam.,Thotlakonda
Young people love this place,Thotlakonda
Nice place. Very good sea view from park. You can have a complete round around the hill.,Thotlakonda
It's awesome and quiet place.You can find variety of eating joints nearby.Best to take pack lunch and enjoy sitting there with beautiful sea view.,Thotlakonda
Left this place without any development. Should improve to increase tourists. Nice beach view,Thotlakonda
Very ancient Indian history. Do need to have a guide to understand better. Also have a very beautiful view of see from hill top,Thotlakonda
Nice to see monuments...Situated on hill which add more beauty to it.,Thotlakonda
It's almost destroyed. All the monuments are broken. Looks very sad to see such an ancient monument is broken . Hoping this will be constructed and once again it will be awesome place to view.,Thotlakonda
Everyday we visit this place. This place is quite good for reharselces,Thotlakonda
"A great Buddhist monument maintained by Government.On a hill top,we can see a stupa and many structures to reserve water here.",Thotlakonda
Very peaceful place.. It is good place for photo shoot. You can enjoy the view too.. Mostly people prefer this place for  picnics.,Thotlakonda
Archeological place of 2000 years old Buddhist monks residential complex. Excellent view of Bay of Bengal from the hill top.,Thotlakonda
"Thotlakonda visit happened accidentally to me on one of the recent visits to vizag. Totally abandoned place with hardly any visitors, but a must visit recommendation to anyone touring Visakhapatnam. Thotlakonda is the restored Buddhist …",Thotlakonda
For photo shoot it's nice but have to go early,Thotlakonda
"You will find awesome experience going there,the beach view is so awesome like you can sit and watch the view for hours,there are buddha monments ,its more like forest then hill,nature lovers need to visit there,there is the road to go …",Thotlakonda
Grt view,Thotlakonda
Place is known for the old buddist monuments. It reveals their culture and Interesting facts behind the culture. Must watch place.,Thotlakonda
"2000 year old monument.
Discovered by indian navy in 1986
Monk rooms superstructure are not there. There are no specific crafting or …",Thotlakonda
Its a beautiful place on a top of a hill surrounded by half part with bay of bengal sea view and another half with city outskirts greenery..  advisable with groups not alone,Thotlakonda
Nice but few places to visit,Thotlakonda
Thotlakonda....Hidden gem...Full of Buddhist relics and was surprised to hear that its still not under ASI Control....And was discovered only about 40 years ago....Still nicely maintained....There could be more information provided to appreciate it....the views from the top is too goood,Thotlakonda
Historic place that show the vizag's other face that is totally different from the regular expectations of the tourists....it's totally a new face.,Thotlakonda
"It's a palace to view in
Summer season is best time to visit
It's picnic spot too …",Thotlakonda
"The view of the Bay of Bengal from Thoktlakonda hillock is mesmerizing.

The place will take you back 2000 years into the past and give you an impression …",Thotlakonda
An ancient Buddhist manuments dated 2300years old excavated and like in Saranath in Bihar there is huge chaitya doom with many chaitya viharas for the monks to meditate in serene nature. One should visit this when they planned Visaka tour.A must visit,Thotlakonda
Vry nice n peaceful place.love it,Thotlakonda
"Adjacent to our Home. Historic place to spend some time with beautiful view of Bay of Bengal. Unfortunately, the original monuments almost destroyed by negligence.",Thotlakonda
Go early.. It'll be less crwody then... Enjoy the open area with gush of air and beautiful oldage constructions.. Also good if you learn it's rich history..,Thotlakonda
Heritage site in Visakhapatnam where Buddhist monks used to reside here. A must watch for everyone.,Thotlakonda
"amazing place, good ancient history awesome preservation of artifacts. reach there early morning and witness the sun rise. Good place for meditation",Thotlakonda
"Fantastic view point, very nice for photo shoot and filming.. Is has great monuments of Buddha",Thotlakonda
Greenery everywhere....best place to click pictures also there are some Buddhist ruins...so you will get to know about their history too,Thotlakonda
"New development, cultural place..Less crowded",Thotlakonda
Beat place to explore and see the beautiful View of the sea ⛵,Thotlakonda
"Amzing place with breathtaking view.I have given a 3 star because of low maintainance.
These should be maintained on a regular basis.",Thotlakonda
"Historical, Picturesque and Mesmerising place.

Bay of Bengal view from the Hill is simply awesome. …",Thotlakonda
"Location is Average and not recommended beach is not maintained, sorrundings are filled with heavy dust and no security available not recommended with family because of some guys are doing alcohol drinking in this place... Totally not good for family visit.",Thotlakonda
Buddhist historical place located 15km away from City developed by archeology department. 1000 years of history and monuments tells living styles of Buddhists that time.,Thotlakonda
Such a beautiful place to visit ...the beach view from hill was pretty good awesome ...don't leasone my words go and feel it ...then you will say wow,Thotlakonda
"Thotlakonda, a historical landmarks of Andhra Pradesh. it's a Buddhist Complex is situated near Bheemunipatnam about
15 kilometres from Visakhapatnam in Andhra Pradesh, India.  One of the finest …",Thotlakonda
Good historical place. Must visit.,Thotlakonda
"Beautiful place
Nice views",Thotlakonda
Nice view,Thotlakonda
Very beautiful place,Thotlakonda
It's a good drive to the outskirts of the city. Make sure you stuff yourself with good food. Picnic here is a nice idea.,Thotlakonda
Buddhist Stupa. Very good historical place.,Thotlakonda
Buddhist monumental place with historical monuments and protected structures. Lovely beach view from the recently built view point.,Thotlakonda
This is an ancient place & now the local govt developed very fastly for beach view . Next few days this place is very much visited place. I like this place very much. Top of the hill the beach view excellent.,Thotlakonda
"Thotlaconda is an age old Baudh Monastery. It was descovered during an aerial survey by Indian Navy. If you are a history enthusiast, this can be the place for you to be. Various parts of the monastery include store rooms and hall and bath which are now in ruins but they pretty much give us a glimpse of the past.",Thotlakonda
"Nice place to visit ,but don't expect more ,just aa small brick constructions",Thotlakonda
Loved to be there and see the amazing facts of brilliant minds of our country.,Thotlakonda
Photo shot propose dis spot nice,Thotlakonda
Excellent picnic spot. Healthy and beautiful place. We can view Sweet and rare memories of Buddhist's.,Thotlakonda
"Ancient Buddhist place good for view and general historic information
Beside this there is a beach view park which almost finishes off you with great view f4om top of the hill👍 …",Thotlakonda
One must visit this place for a complete view of bay of visakhapatnam. I suggest to visit on vehicles because you can't hike the whole place with legs.,Thotlakonda
A must visit place to know the history and a beautiful view point,Thotlakonda
It is a old Buddhist monarchy,Thotlakonda
Good historical place...mark of buddhism culture is there .. a statue of buddha is there..quite picturesque location and clear view of beach from here.,Thotlakonda
Nice place in vizag,Thotlakonda
"A great historical site. I am not sure why it is ignored.
Buddhist monastery of 3rd century BC. One must watch if touring Vizag.",Thotlakonda
"It is a historical place, not tourist visiting place",Thotlakonda
"Nice place for memorable evening, good for kids n walk also. Best place to enjoy family time. With Street food by locality.",Thotlakonda
"No vehicles are allowed to go inside, as a person got in to the place need to walk more. Not so much attractive,  boating is worthy,  comparing to rushikonda  thotlakonda is nothing, better go for rushikonda rather than thotlakonda",Thotlakonda
Best picnic spot. Few improvements should be done to get a beach view from the top of the hill.,Thotlakonda
"Good place to spend some time. There is guide available, but chargeable",Thotlakonda
One of tourist attraction related to Buddhism at Vizag. U can get a nice view of the sea from the view point.,Thotlakonda
Beautiful place. Stunning beach view.,Thotlakonda
Miles to go!! There is a lot of space and a big Buddhist temple can be built there. This place can become a hub for Buddhist monks n tourism.,Thotlakonda
"Thotlakonda Buddhist monastery, a well laid out complex, is situated on a small hillock nearly 15Kms away from Vizag. The name is reflection of a number of water cisterns cut into rock. It was indeed more than 2,000 years old Hinyana site. Major activity dates from 2BC onwards under Kalinga dynasty after Emperor Asoka’s Kalinga victory.",Thotlakonda
"It  has very nice and beautiful senators.on that hill stand ,we can see beautiful sea&we enjoy cool winds.it is very pleasent aria.",Thotlakonda
awsome sight for poto graphs,Thotlakonda
Important historical place. Motorable to the hilltop. Trained guide available. Circuit road offering splendid birdseye views of surroundings.,Thotlakonda
"Thotlakonda Buddhist monastery  is situated on a hill near Bheemunipatnam about 15 kilometres (9.3 mi) from Visakhapatnam in Andhra Pradesh, India. The hill is about 128 metres (420 ft) above sea level and overlooks the sea. Thotlakonda was …",Thotlakonda
Supppper,Thotlakonda
A good scenic place suitable for good photo opportunities thru the day. But no shade or shelter to sit or any food parlour.,Thotlakonda
"Thotlakonda Buddhist Complex is situated on a hill near Bheemunipatnam about 15 kilometres (9.3 mi) from Visakhapatnam in Andhra Pradesh, India. The hill is about 128 metres (420 ft) above sea level and overlooks the sea. The Telugu name …",Thotlakonda
"Nice place.... It is on hill side.
But no food is available",Thotlakonda
Fantastic views from the top of hill looking at vizag bay. Monuments have been rebuilt in the style matching the site.,Thotlakonda
Visited long back. Good place that can be visited once. Maintenance waa not good.,Thotlakonda
A must visit place in vizag.,Thotlakonda
"Located on a hill top, totlakonda is a bhuddhist monastery discovered by the navy while conducting an aireal recce. If you love history,  then don't miss the place.",Thotlakonda
Historical place located inbetween bhimili and rushikonda beach. Overall good place to visit to learn about Buddhism in vizag. Respect the place when you visit it . Located on the top of the hill.,Thotlakonda
"Nice place..if developed well, there is good potential for more tourist footfall..better don't visit on sunny days..",Thotlakonda
"This is situated on a hill near Bheemunipatnam about 15 kilometres from Visakhapatnam in Andhra Pradesh, India. The hill is about 128 metres (420 ft) above sea level and overlooks the sea. The Telugu name Toṭlakoṇḍa derived from the presence of a number of rock-cut cisterns hewn into the bedrock of the hillock.",Thotlakonda
Nice view,Thotlakonda
It's kk,Thotlakonda
It is very nice place and beautiful view point I enjoyed a lot,Thotlakonda
Nice place thotlakonda beach 🏖️ view amazing 😍 …,Thotlakonda
Government is not maintaining it properly and can't go with family members mainly avoid taking children along with you. Best palce for couples...,Thotlakonda
"Thotlakonda Buddhist Complex is situated on a hill near Bheemunipatnam about 15 kilometres (9.3 mi) from Visakhapatnam in Andhra Pradesh, India. The hill is about 128 metres (420 ft) above sea level and overlooks the sea. The Telugu …",Thotlakonda
"Amazing, recommended to visit from December mid to January last (6-9am and 3-6pm)
Carry your own food and water, And for God sake don't Garbage the sorroundings !",Thotlakonda
Thotlakonda Buddhist complex is located beside Beach Road between Rushikonda & Bhimunipatnam.  It is situated on a hillock top. There are remaining of ancient Buddhist monastery and shrines. It is a site to watch.,Thotlakonda
Nice 🙂👍 …,Thotlakonda
Don't go by the name to this place!! This is just a perfect place to spend some time with your family or love one's!! Isn't for friends...they can ruin the beauty of silence of there's.,Thotlakonda
"Best place  for photography..at sunset..but if weather is good..u will love that place more..
Backside park is der.. awsome view..",Thotlakonda
Historical place. Worth visiting.,Thotlakonda
Beautiful views. Would've been best if there's a food court and covered rest place on top.,Thotlakonda
"No maintenance!!
There are lot of view points on the front side of the hill.
'Do Not go hiking' its dangerous.",Thotlakonda
Beautiful view and monuments.,Thotlakonda
"A place for a good beach view from hill top and the woods that makes every nature photographer to click pictures , and also historical monuments.",Thotlakonda
Very nice and peaceful place. You can sit and meditation.,Thotlakonda
"Nice lake, you get boat ride for Rs 100 per head. Small kids are free, it lasts for 30 mins approx with manual rowing. The best time to visit here is during the lotus blossom season which is during summer and monsoon as the lake is filled with lotus plants.nothing else apart from the lake",kondakarla bird sanctuary
"Good place for photo shoots, and clicking pictures of birds. However, the boat men charge you high around Rs.2000/- to take you inside the lake. Overall a good site seeing place",kondakarla bird sanctuary
"Perfect place with Nature's beauty to enjoy.
We visited on a foggy morning to enjoy the morning dawn on a manual rowed boat mid of the fresh water lotus lake with a friendly fisherman helping us. …",kondakarla bird sanctuary
One of the best places to visit for an early morning sunrise for visitors of Vizag and Anakapalle town. Boat ride is around 300 for single person. Best time to visit- during winters. Best spot for photo shoots. Recently a video of the boat …,kondakarla bird sanctuary
"This is one of the most beautiful places I have visited.
The place is easy to visit the roads are good.
Timing …",kondakarla bird sanctuary
If you want to spend some pleasant and calm time then this is the place …. They localities offer a nice 20 to 30min boat ride at a decent price … visit early in the mrng or in the evenings for a better view … mornings are best if you want …,kondakarla bird sanctuary
"One of the good and relaxing place near Vizag to visit. If you come in the early morning, the pleasant sunrise and variety of birds can be seen. This lake is famous for the lotus🪷flowers, full of lake in the season(around Jan-Feb). …",kondakarla bird sanctuary
Best experience of the place can only be experienced if you visit during dawn or dusk hours. But you should try to reach a bit early There is this beautiful lake which is full of lotus plants and is as clean as it can be. Boating service is …,kondakarla bird sanctuary
Beautiful and serene fresh water Lake with paid boat ride facility.It makes for a good day trip from Vizag and ideal for a date or with a couple of friends.I wouldn't recommend this for a larger group as there are no other sights to see or …,kondakarla bird sanctuary
"Excellent view. Especially if u go for shoots then u need to book full boat costs500/- if u just want to c then u can go by pooling . Which reduces the cost.
But verg nice location. U can find small fishes while walking on the side riles",kondakarla bird sanctuary
"We need a vehicle to reach there and it's mentioned bird sanctuary but I haven't seen any different birds.
I went at 4pm weather was OK and they charged 100 per person for boat ride for …",kondakarla bird sanctuary
"Its an ok ok experience...The lake is not so maintained even though many tourists visits this place.
Charged us 250 per person for an hour for boating …",kondakarla bird sanctuary
"short 1 hour ride from Vizag, best time to visit is either for sun rise or sunset.Boat rides available @₹500  per boat. Avoid going in the afternoon.",kondakarla bird sanctuary
It's a good picnic spot for children . Visit here to experience a seamless  boat shikar of almost 30-45mins. One may get  time to spend  more with their family and friends . Children will love the boat ride .  Happy to visit.,kondakarla bird sanctuary
Awesome place. I just loved it😍. Those who want to visit Vizag can definitely come to this offbeat location Kondakorla ava Bird Century. You have to take the 400y bus from RTC Complex to Atchutpuram. From atchutapuram bus stand you have to …,kondakarla bird sanctuary
"Located 1km away from kondakarla village ..
This place is amazing if the weather is cool and cloudy
Coz the boat ride with scenic view of clouds,lake and hills is something you …",kondakarla bird sanctuary
"It's an really amazing experience , we can feel the power of nature , we can njoy every bit of nature beauty, with pure fresh air ,bliss full view",kondakarla bird sanctuary
Awesome place to enjoy nearby ukkunagaram.  Boat ride will be 100 per person on sharing. Private boat is for 800 per boat. Sunset and sunrise are ideal to watch. It's a breath taking. We have visit at around 2.p.m. but it is very cool …,kondakarla bird sanctuary
"Best time to visit this place in March, On that time ull experience nice view with Lotus flowers floating around you when u ride on boat, Must experience it atleast once in life.",kondakarla bird sanctuary
"Excellent place and must place to visit, you can capture beautiful pics especially drone shots, Ride on the boat will be 20 min for Rs.100 per person.No safety precautions, No swim vests are provided. Carry your food & water you will not get anything nearby. Best time to visit early morning before 8 am or evening after 15:30 hrs.",kondakarla bird sanctuary
Roughly 46 km from vizag it is an undiscovered gem. A must visit for nature and bird lovers. Has an underwater shivling too. Roads are good and the best time is early morning before sunrise. The sun rising from behind the hills surrounding the lake is a beautiful sight. Take your cameras and binoculars to fully appreciate the sights.,kondakarla bird sanctuary
You must visit and have to take a boat ride It just relaxes your mind and soul,kondakarla bird sanctuary
A picturesque place with an amazing view. Boat ride is really exciting and affordable.,kondakarla bird sanctuary
Nice looking atmosphere and good location for photo shoots as well,kondakarla bird sanctuary
Watching the sunrise and sunset from here is a mesmerizing experience. One can sail with small boats in the lake and enjoy the environment.,kondakarla bird sanctuary
Beautiful lake. Those who go here should go in the evening.,kondakarla bird sanctuary
You can enjoy the best and a peaceful boat ride here,kondakarla bird sanctuary
This is a fresh water natural lake surrounded by hills. I would suggest visiting at dawn to enjoy the sunset along with boat ride,kondakarla bird sanctuary
A wonderful place with beautiful boat drive.,kondakarla bird sanctuary
The location is quite good .. One of the best location for pre-wedding photography and also one of the best 30min boating journey for couples as it's a lake with lots and lots of Lotus flowers,kondakarla bird sanctuary
"Kondakarla Bird Sanctuary is totally under the control of Kondakarla village people. They are charging ₹150 each person for boating and ₹50 extra for the boat driver. There is no public transport facility for this place, you have to arrange …",kondakarla bird sanctuary
"A beautiful little lake with lotuses blooming all over the surface of the lake.
It could've easily gotten 5 stars, if the lake was a bit more cleaner.
Haven't really seen any birds there even when I visited early in the morning.
#Mytip: put on some sunscreen and a hat, it can real sunny real fast.",kondakarla bird sanctuary
Nice and calm place. Lake is beautiful filled with water Lilly flower.country boat (life jacket for safety available) is a must try for 100 INR per 30 minutes. Nearby 2-3 resorts are available if you wish to stay. Preferred time should be early morning for migratory Birds watching. Good for Instagram clicks!,kondakarla bird sanctuary
"Awesome. Went in April month, early morning. Lotus were blooming(would not find them in evening). Spotted few amazing birds and ducks. Private boat charge 800rs.",kondakarla bird sanctuary
We went enjoy boat riding but there is no boat riding because it's stopped due to some technical issues but we can enjoy in park and there are some birds in the park  we can enjoy but there is no boat riding,kondakarla bird sanctuary
"Place is awesome getaway location to experience true village life. Beautiful lake with boating facility provided by local people. The migrating birds can be seen only in the season, which I heard is during November December. Apart from that …",kondakarla bird sanctuary
"Synonym of Peace !! Must visit place
when u want to feel the nature close to you !! The bird sounds and Water splashes still go in my ear even aftr a week since I visited . …",kondakarla bird sanctuary
There are less birds here...but the lotuses and boating was excellent..we can enjoy the nature here...boating costs Rs.500/- ...u must carry liquid cash,kondakarla bird sanctuary
"I had been here for birding. Its a nice place for exploring Birds. It does have many migratory Birds too but off late their arrival did reduce. During Kartika masam lot of people come for picnic, though it lacks basic facilities, it's good spot to be in and have a boat ride but one should be careful while choosing boats though.",kondakarla bird sanctuary
"#KondakarlaAva a hidden beauty. Must visit for all vizagites. Not too far from the city with less than an hour drive. Though Sunrise and Sunset are the best times, Sunrise is more beautiful. Visiting by own mode car/bike is the best way. …",kondakarla bird sanctuary
It's one of the peaceful place where you can go boat ride and variety of birds you can find.its good for bird photography if can afford a good professional camera and mostly binoculars for bird viewing.🐦☘️ …,kondakarla bird sanctuary
Most peaceful place ever. Enjoyed the view and the bird 🐦. It is best early in the morning for sunrise 🌄. …,kondakarla bird sanctuary
Very beautiful and scenic place. Will visit one more time early mornings to see the birds.,kondakarla bird sanctuary
"Beautiful place indeed
Boats charge is bit more.
Lot of scope for making it a good tourist place, provided people don't spoil the …",kondakarla bird sanctuary
who loves Nature photography must visit this place  surly u have taken infinity memories.  boating with small jetty feel like living Kerala . this lake full of  lotus ponds and flowers and f small birds and other migrated birds paradise …,kondakarla bird sanctuary
"Best place to take a boat ride in vizag, mornings are the best because we can see the sunrise and get some Lotus for ourselves 😍. This is the place only for boat riding but not a picnic spot to stay for a while. …",kondakarla bird sanctuary
"It's one among the popular tourist destination near by , around (12-13km ) away from Anakapalle,
Beautiful Experience , best place to visit with family and friends. …",kondakarla bird sanctuary
"Very good place to visit with family to see beautiful lake and natural scenes. Exceptional place for photo shoots.  Local authorities must control the rates for the boat hiring, as they are charging exorbitantly not even provided the life …",kondakarla bird sanctuary
"This place is a normal lake , boating is available here roughly 30mins of boating is there . Nothing much attractive here. If you are near anakapalli you can visit this place.but worth travelling from distance. But a peaceful place to spend time with fam and friends.",kondakarla bird sanctuary
"Very beautiful and peaceful place, but people drinking alcohol and polluting the environment, concern authorities take action for those people. Also people throwing plastic in water and making dirt. Birds are main attraction here.",kondakarla bird sanctuary
Superb place. Most recommended for nature lovers.And Don't miss the boating. It costs about 100/- each person for a duration of 30 minutes.,kondakarla bird sanctuary
"Very nice , about 20 km from vizag steelplant. Overall nice experience , place is very peaceful.",kondakarla bird sanctuary
I wanted to set the right expectations here.. The place is good with all the migrated birds. Its just a visit and leave again place. There wouldn't be any rest rooms for male or female. There us one lake vie resort created but it got …,kondakarla bird sanctuary
It's a best place to explore some calm... Spend some time with your friends or family or go solo... It will be blissful...,kondakarla bird sanctuary
It is good for nature lovers. Boating is available from 5 AM. Sun  rise time is good to watch.,kondakarla bird sanctuary
This one of the Tourist spot near Anakapalli. It is a Naturaloy formed  Eco place. You can find different birds. Who loves the birds photography this is the right place for them. …,kondakarla bird sanctuary
"A 2k acre endangered fresh water lake and evergreen forest contain birds .Most of the birds are not visible,but some are seen.Boat ride is enjoyable,beautiful landscape.Best during October and November.",kondakarla bird sanctuary
Kondakarla ava is a bird sanctuary located at Vadrapalli lake at a distance of 15 Km from Anakapalle town. One can watch variety of birds at this place. We can go for Boating on desi boats and you can watch the visual of lake surrounded by …,kondakarla bird sanctuary
"This place is heaven.   You can find lot of birds here. but most common birds found here is pheasant tailed jacana, bronze winged jacana, lesser whisting duck, egrets, cormorants, pied starlings, purple swamp hen. If you patiently waiting …",kondakarla bird sanctuary
"My favoroite place 😍
Nature scapes🍃- kondakarala bird sanctuary. …",kondakarla bird sanctuary
One of the best place of vizag very peace full excellent boat ride with the peace of nature,kondakarla bird sanctuary
Calm and cool place to relax with family and picnics,kondakarla bird sanctuary
"Nice place to visit , Refreshing and worth visiting for Nature lovers",kondakarla bird sanctuary
It is a lake for birds surrounded by hills and villages. Each morning is pleasant. It is not being take by the government and the public. …,kondakarla bird sanctuary
One the best and beautiful natural lake area to spend time on morning sunrise and evening sunset awesome. …,kondakarla bird sanctuary
"It is a bird sanctuary  but has birds only in particular time in an year like around feb and march.
Can be a good place for nature lovers.
Has a small boating thing.",kondakarla bird sanctuary
Wonderful place.. need to take a long boat drive to the temple at the other end.. they will charge you rs 200/- per person for a group of 5 or above..,kondakarla bird sanctuary
One of the must visit place in vizag,kondakarla bird sanctuary
"nice place,for bird sanctuary we use go kolleru in nellore,but with in vizag dist we are available.every should visit.i like boats which are made with coconut tree and palm tree(thaati dungalu).we should go at 5 am for birds with lotus",kondakarla bird sanctuary
"This is lovely place to boating and see lots of bird species but due to summer and increasing temperature this year , the bird sanctuary lake has been all dried up .",kondakarla bird sanctuary
It’s a nice place to visit as a tourist and as a bird watching enthusiast. But the place lacks basic facilities like a proper toilet or shelter for tourists visiting from far off or nearby places. …,kondakarla bird sanctuary
"Identifying and reaching this place is bit difficult.  Less nos. of signage boards. Parking is available. No charges were been collected here. Boating fee is not fixed, they randomly ask as per person. We 6 people gave 500rs. for half an …",kondakarla bird sanctuary
Best time to visit this place is mid afternoon.. as u take the boat ride u can enjoy the beautiful sunset.. and could collect few lotus flowers if ur lucky enough.,kondakarla bird sanctuary
Actually it's a better place to see different birds while doing boating .but early morning time is better to visit then only  you can find more birds there .,kondakarla bird sanctuary
"15km drive from the highway. Can travel on car, bike and Bus. Only local food outlets available. Good to visit in the early hours of the day. Boat rides in manmade boats cut out of tree trunk. Boat rides are priced at slightly expensive …",kondakarla bird sanctuary
nice place to visit during early mrng or during sunset.,kondakarla bird sanctuary
"A beautiful serene lake in a beautiful and more rural side of Vizag, the sunsets are a bliss. The floating leaves almost glimpses of Kashmir in it.",kondakarla bird sanctuary
Best place for relaxation.weekend days it is very crowded.,kondakarla bird sanctuary
"It is a very beautiful place..
Peoples using for this place as picnic, enjoying the view of Lotus lake , boating and also  the place is using for Photoshoot so many people's..",kondakarla bird sanctuary
"Good sight seeing place. Very peaceful.

Boat ride is must.
Pricing : 300/- for 2 pax",kondakarla bird sanctuary
"A Beautiful nd peaceful place to chill out with friends, family nd Colleagues. Travelled 80 mins from Vizag, its worth visiting.",kondakarla bird sanctuary
Beautiful and peaceful place never miss boat ride best time to visit December and January,kondakarla bird sanctuary
Kondakarla Ava(Bird sanctuary) is the AP state 2nd drinking water lake after kolleru lake. Its supplies as irrigation water to more than 50 village farmers in that region. The boating experience was very wonderful with life jackets. The …,kondakarla bird sanctuary
Awesome experience if u go for boat ride . peaceful and lovely place a must go place for everyone .most preferred in evenings,kondakarla bird sanctuary
This place has a boat ride which is 100 rupees per head. Birds aren't visible even though it's a bird sanctuary.,kondakarla bird sanctuary
"Best time to visit during sunrise or sunset , nyce place for pre wedding shoots",kondakarla bird sanctuary
Fresh water lake filled with louts flowers.... best time to vist when its slightly rained....and  visiting season makes a lot of difference,kondakarla bird sanctuary
"Nice boat ride.
600 rupees for 2 people!! But the board says 20 rupees per person.
I hope the money goes to hard working boat men",kondakarla bird sanctuary
nov-dec is the best time to visit.,kondakarla bird sanctuary
"Scenic beauty

Opens all the days in a year. …",kondakarla bird sanctuary
"Very beautiful place, to see birds it should be in November- Karthika maasam .",kondakarla bird sanctuary
Nice place to visit in winter season. You can find great species of birds and lotuses. The senic Beauty is awesome.,kondakarla bird sanctuary
"It was a beautiful lake, with lotus flowers, and also we can experience hand made boat riding with Rs.50 each person per one ride, ride is about 15 minutes. It,s a wonderful experience.",kondakarla bird sanctuary
Such an amazing place to visit with you and your family❤️ sunrises and sunsets are the best.. the prices might vary from time to time. . A stressful getway to see birds 🤗 #kondakarla #sunset …,kondakarla bird sanctuary
"Peace full and close to nature. Must visit. During sunrise and sunset, beauty is more than other day time.",kondakarla bird sanctuary
Konda karla lake called as birds sanctuary ... It's a tourist place... Boat riding available... Different types of birds u see from all over the world... Recommend better visit in winder season during oct to jan... Excellent place... This place was placed on world map.also.... Famous and well-known place...,kondakarla bird sanctuary
Very nice nature... Wonderful experience,kondakarla bird sanctuary
"Poor access roads. Just a lake in the middle of nowhere, barely 15 feet deep. Not many birds to be seen",kondakarla bird sanctuary
Quite a place to see near anakapalli.boat ride feels a bit overpriced.do not expect to see any birds(a bit disappointing though it's a bird sanctuary).depth of the water is like 2-3feet.overall the scenery refreshes and energizes you if u love travelling.,kondakarla bird sanctuary
The place was beautiful..but no birds..fishing going on.. boating going on in the unauthorised boat..with no safety jackets,kondakarla bird sanctuary
Great scenery.. serene site  clear weather. Boating can be done .,kondakarla bird sanctuary
Beautiful place lotus and birds chirpings 😍😍😍😍 …,kondakarla bird sanctuary
"We went to this place in december. but the best time to visit is first or second week of january. You will be able to see more birds in the lake. We also did boating in the lake. Becareful. because, you can go for boating only in a boat …",kondakarla bird sanctuary
It's a nice place to photo shoots. Birds are there in season only.,kondakarla bird sanctuary
The best place for someone who wants to escape from the pollution and experience some peace of mind,kondakarla bird sanctuary
Wonderful place with birds. It's a place to interact with nature and boating can be done.,kondakarla bird sanctuary
No birds any more... due to climatic change and pollution.,kondakarla bird sanctuary
Naturally beautiful. specially for people who comes from CITY LIFE BORED. but beware of looting your money by local people BOAT RADERS.,kondakarla bird sanctuary
Good place to visit. But reaching there is a bit difficult.,kondakarla bird sanctuary
Best place to visit but need to improve accommodation for visitors.,kondakarla bird sanctuary
"Super, Natural and 🌿🍃 nature. Good place to visit …",kondakarla bird sanctuary
"Nice place to visit. If you plan to go on Sunday's, make sure you buy some fresh fish from the lake.",kondakarla bird sanctuary
Awesome boat ride,kondakarla bird sanctuary
"Beautiful place , but we should go in the early morning or in the late evening to see birds",kondakarla bird sanctuary
"Very nice place to see birds lotus. Boat riding
Is very good to go and especially morning climate very nice to enjoy.",kondakarla bird sanctuary
"Good place to come with families, friends for a picnic",kondakarla bird sanctuary
Peaceful place to spend time natural beauty 😍 …,kondakarla bird sanctuary
"Great place for a fun day with friends and family, travel on a windy day!",kondakarla bird sanctuary
Plan to go early morning as possible. Before the sunrise. You’ll be mesmerised with the beautiful scenics and same revolves in your head everyday. Winter is best out of all seasons.,kondakarla bird sanctuary
Good place.. prefeable to go along with least 4-5 members. Boating is worthy for group of people,kondakarla bird sanctuary
It's awsome experience being there loved to be there ❤️,kondakarla bird sanctuary
